Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Aug 30, 2024 9:00 PM;Aug 30, 2024 10:00 PM;42,902.00;9,902.75;595.00;9,307.75;0.00;32,999.25
Aug 30, 2024 10:00 PM;Aug 30, 2024 11:00 PM;41,692.00;9,905.25;541.75;9,363.50;0.00;31,786.75
Aug 30, 2024 11:00 PM;Aug 31, 2024 12:00 AM;37,921.00;9,755.50;511.50;9,244.00;0.00;28,165.50
Aug 31, 2024 12:00 AM;Aug 31, 2024 1:00 AM;34,817.00;9,559.75;556.00;9,003.75;0.00;25,257.25
Aug 31, 2024 1:00 AM;Aug 31, 2024 2:00 AM;32,941.00;9,394.50;608.75;8,785.75;0.00;23,546.50
Aug 31, 2024 2:00 AM;Aug 31, 2024 3:00 AM;31,201.00;9,460.00;677.75;8,782.25;0.00;21,741.00
Aug 31, 2024 3:00 AM;Aug 31, 2024 4:00 AM;30,809.00;9,431.50;731.00;8,700.50;0.00;21,377.50
Aug 31, 2024 4:00 AM;Aug 31, 2024 5:00 AM;30,680.00;9,297.75;755.75;8,542.00;0.00;21,382.25
Aug 31, 2024 5:00 AM;Aug 31, 2024 6:00 AM;30,978.00;9,184.00;757.25;8,426.75;0.00;21,794.00
Aug 31, 2024 6:00 AM;Aug 31, 2024 7:00 AM;32,044.00;9,240.00;704.75;8,400.50;134.75;22,804.00
Aug 31, 2024 7:00 AM;Aug 31, 2024 8:00 AM;35,285.00;12,139.50;646.75;8,188.00;3,304.75;23,145.50
Aug 31, 2024 8:00 AM;Aug 31, 2024 9:00 AM;38,821.00;18,298.50;617.50;6,851.75;10,829.25;20,522.50
Aug 31, 2024 9:00 AM;Aug 31, 2024 10:00 AM;43,357.00;25,866.25;590.50;5,350.00;19,925.75;17,490.75
Aug 31, 2024 10:00 AM;Aug 31, 2024 11:00 AM;50,770.00;34,320.50;566.50;5,126.00;28,628.00;16,449.50
Aug 31, 2024 11:00 AM;Aug 31, 2024 12:00 PM;56,811.00;40,776.50;557.50;4,994.00;35,225.00;16,034.50
Aug 31, 2024 12:00 PM;Aug 31, 2024 1:00 PM;60,230.00;44,593.25;572.75;4,864.25;39,156.25;15,636.75
Aug 31, 2024 1:00 PM;Aug 31, 2024 2:00 PM;60,254.00;45,700.75;614.00;4,903.00;40,183.75;14,553.25
Aug 31, 2024 2:00 PM;Aug 31, 2024 3:00 PM;57,981.00;44,366.50;677.25;5,235.50;38,453.75;13,614.50
Aug 31, 2024 3:00 PM;Aug 31, 2024 4:00 PM;54,321.00;40,393.75;787.25;5,611.50;33,995.00;13,927.25
Aug 31, 2024 4:00 PM;Aug 31, 2024 5:00 PM;47,976.00;34,094.00;976.75;6,157.00;26,960.25;13,882.00
Aug 31, 2024 5:00 PM;Aug 31, 2024 6:00 PM;41,356.00;25,646.75;1,288.25;6,923.50;17,435.00;15,709.25
Aug 31, 2024 6:00 PM;Aug 31, 2024 7:00 PM;39,863.00;17,207.50;1,673.50;7,876.50;7,657.50;22,655.50
Aug 31, 2024 7:00 PM;Aug 31, 2024 8:00 PM;38,940.00;13,033.50;2,032.25;9,450.50;1,550.75;25,906.50
Aug 31, 2024 8:00 PM;Aug 31, 2024 9:00 PM;39,537.00;14,043.50;2,300.50;11,724.50;18.50;25,493.50
Aug 31, 2024 9:00 PM;Aug 31, 2024 10:00 PM;39,396.00;15,701.00;2,420.75;13,280.25;0.00;23,695.00
Aug 31, 2024 10:00 PM;Aug 31, 2024 11:00 PM;38,130.00;16,194.75;2,423.00;13,771.75;0.00;21,935.25
Aug 31, 2024 11:00 PM;Sep 1, 2024 12:00 AM;35,824.00;16,093.50;2,359.00;13,734.50;0.00;19,730.50
Sep 1, 2024 12:00 AM;Sep 1, 2024 1:00 AM;35,228.00;16,782.25;2,511.75;14,270.50;0.00;18,445.75
Sep 1, 2024 1:00 AM;Sep 1, 2024 2:00 AM;33,367.00;15,899.25;2,346.25;13,553.00;0.00;17,467.75
Sep 1, 2024 2:00 AM;Sep 1, 2024 3:00 AM;32,096.00;15,406.25;2,282.75;13,123.50;0.00;16,689.75
Sep 1, 2024 3:00 AM;Sep 1, 2024 4:00 AM;31,393.00;15,254.75;2,442.75;12,812.00;0.00;16,138.25
Sep 1, 2024 4:00 AM;Sep 1, 2024 5:00 AM;31,414.00;15,249.25;2,711.25;12,538.00;0.00;16,164.75
Sep 1, 2024 5:00 AM;Sep 1, 2024 6:00 AM;31,811.00;15,340.25;2,959.50;12,380.75;0.00;16,470.75
Sep 1, 2024 6:00 AM;Sep 1, 2024 7:00 AM;32,615.00;15,778.50;3,113.00;12,524.25;141.25;16,836.50
Sep 1, 2024 7:00 AM;Sep 1, 2024 8:00 AM;35,849.00;19,077.50;3,137.25;12,110.75;3,829.50;16,771.50
Sep 1, 2024 8:00 AM;Sep 1, 2024 9:00 AM;40,812.00;25,950.50;3,169.25;9,747.75;13,033.50;14,861.50
Sep 1, 2024 9:00 AM;Sep 1, 2024 10:00 AM;47,979.00;33,525.25;3,107.00;6,763.50;23,654.75;14,453.75
Sep 1, 2024 10:00 AM;Sep 1, 2024 11:00 AM;56,158.00;41,638.50;2,973.50;5,802.75;32,862.25;14,519.50
Sep 1, 2024 11:00 AM;Sep 1, 2024 12:00 PM;61,988.00;48,184.75;2,983.75;6,050.25;39,150.75;13,803.25
Sep 1, 2024 12:00 PM;Sep 1, 2024 1:00 PM;63,852.00;51,307.00;2,887.25;6,280.50;42,139.25;12,545.00
Sep 1, 2024 1:00 PM;Sep 1, 2024 2:00 PM;62,884.00;51,128.75;2,823.00;5,867.25;42,438.50;11,755.25
Sep 1, 2024 2:00 PM;Sep 1, 2024 3:00 PM;60,267.00;48,665.00;2,824.50;5,826.00;40,014.50;11,602.00
Sep 1, 2024 3:00 PM;Sep 1, 2024 4:00 PM;56,185.00;44,093.00;2,890.25;6,299.00;34,903.75;12,092.00
Sep 1, 2024 4:00 PM;Sep 1, 2024 5:00 PM;50,645.00;37,331.25;3,049.25;7,081.25;27,200.75;13,313.75
Sep 1, 2024 5:00 PM;Sep 1, 2024 6:00 PM;42,959.00;28,178.75;3,511.00;7,508.25;17,159.50;14,780.25
Sep 1, 2024 6:00 PM;Sep 1, 2024 7:00 PM;39,792.00;19,512.75;3,849.50;8,294.00;7,369.25;20,279.25
Sep 1, 2024 7:00 PM;Sep 1, 2024 8:00 PM;41,116.00;15,608.25;4,080.00;10,109.00;1,419.25;25,507.75
Sep 1, 2024 8:00 PM;Sep 1, 2024 9:00 PM;41,848.00;16,903.75;4,250.25;12,637.75;15.75;24,944.25
Sep 1, 2024 9:00 PM;Sep 1, 2024 10:00 PM;42,644.00;18,266.25;4,320.75;13,945.50;0.00;24,377.75
Sep 1, 2024 10:00 PM;Sep 1, 2024 11:00 PM;42,226.00;18,169.50;4,337.75;13,831.75;0.00;24,056.50
Sep 1, 2024 11:00 PM;Sep 2, 2024 12:00 AM;40,312.00;17,553.00;4,325.00;13,228.00;0.00;22,759.00
Sep 2, 2024 12:00 AM;Sep 2, 2024 1:00 AM;39,901.00;15,905.75;4,380.50;11,525.25;0.00;23,995.25
Sep 2, 2024 1:00 AM;Sep 2, 2024 2:00 AM;38,379.00;14,740.75;4,321.75;10,419.00;0.00;23,638.25
Sep 2, 2024 2:00 AM;Sep 2, 2024 3:00 AM;37,294.00;13,666.00;4,098.00;9,568.00;0.00;23,628.00
Sep 2, 2024 3:00 AM;Sep 2, 2024 4:00 AM;36,231.00;12,816.50;3,921.50;8,895.00;0.00;23,414.50
Sep 2, 2024 4:00 AM;Sep 2, 2024 5:00 AM;36,617.00;12,239.75;3,842.75;8,397.00;0.00;24,377.25
Sep 2, 2024 5:00 AM;Sep 2, 2024 6:00 AM;38,529.00;11,826.00;3,802.50;8,023.50;0.00;26,703.00
Sep 2, 2024 6:00 AM;Sep 2, 2024 7:00 AM;42,507.00;11,705.25;3,731.50;7,873.50;100.25;30,801.75
Sep 2, 2024 7:00 AM;Sep 2, 2024 8:00 AM;48,981.00;14,402.75;3,482.50;7,517.25;3,403.00;34,578.25
Sep 2, 2024 8:00 AM;Sep 2, 2024 9:00 AM;52,990.00;20,871.50;3,369.50;5,835.50;11,666.50;32,118.50
Sep 2, 2024 9:00 AM;Sep 2, 2024 10:00 AM;57,426.00;27,798.50;3,148.25;3,521.75;21,128.50;29,627.50
Sep 2, 2024 10:00 AM;Sep 2, 2024 11:00 AM;62,691.00;35,125.25;2,835.00;2,867.75;29,422.50;27,565.75
Sep 2, 2024 11:00 AM;Sep 2, 2024 12:00 PM;66,180.00;41,102.75;2,826.00;3,093.25;35,183.50;25,077.25
Sep 2, 2024 12:00 PM;Sep 2, 2024 1:00 PM;65,452.00;43,666.00;2,751.50;3,313.50;37,601.00;21,786.00
Sep 2, 2024 1:00 PM;Sep 2, 2024 2:00 PM;64,265.00;43,291.25;2,750.00;3,110.00;37,431.25;20,973.75
Sep 2, 2024 2:00 PM;Sep 2, 2024 3:00 PM;61,274.00;40,462.00;2,756.25;2,879.25;34,826.50;20,812.00
Sep 2, 2024 3:00 PM;Sep 2, 2024 4:00 PM;57,793.00;35,488.25;2,787.25;2,815.50;29,885.50;22,304.75
Sep 2, 2024 4:00 PM;Sep 2, 2024 5:00 PM;53,885.00;28,622.50;2,724.75;2,941.50;22,956.25;25,262.50
Sep 2, 2024 5:00 PM;Sep 2, 2024 6:00 PM;50,200.00;20,298.25;2,621.25;3,285.00;14,392.00;29,901.75
Sep 2, 2024 6:00 PM;Sep 2, 2024 7:00 PM;48,419.00;12,709.00;2,515.50;4,083.00;6,110.50;35,710.00
Sep 2, 2024 7:00 PM;Sep 2, 2024 8:00 PM;48,276.00;9,715.50;2,556.25;6,021.50;1,137.75;38,560.50
Sep 2, 2024 8:00 PM;Sep 2, 2024 9:00 PM;48,335.00;11,058.25;2,624.75;8,416.25;17.25;37,276.75
Sep 2, 2024 9:00 PM;Sep 2, 2024 10:00 PM;47,223.00;12,128.75;2,635.75;9,493.00;0.00;35,094.25
Sep 2, 2024 10:00 PM;Sep 2, 2024 11:00 PM;45,298.00;12,156.00;2,564.50;9,591.50;0.00;33,142.00
Sep 2, 2024 11:00 PM;Sep 3, 2024 12:00 AM;43,583.00;11,665.50;2,410.25;9,255.25;0.00;31,917.50
Sep 3, 2024 12:00 AM;Sep 3, 2024 1:00 AM;39,636.00;10,561.25;2,300.50;8,260.75;0.00;29,074.75
Sep 3, 2024 1:00 AM;Sep 3, 2024 2:00 AM;38,526.00;9,498.25;2,036.75;7,461.50;0.00;29,027.75
Sep 3, 2024 2:00 AM;Sep 3, 2024 3:00 AM;37,077.00;8,630.25;1,752.75;6,877.50;0.00;28,446.75
Sep 3, 2024 3:00 AM;Sep 3, 2024 4:00 AM;36,181.00;7,906.75;1,550.50;6,356.25;0.00;28,274.25
Sep 3, 2024 4:00 AM;Sep 3, 2024 5:00 AM;36,504.00;7,276.50;1,431.50;5,845.00;0.00;29,227.50
Sep 3, 2024 5:00 AM;Sep 3, 2024 6:00 AM;37,446.00;6,672.75;1,332.50;5,340.25;0.00;30,773.25
Sep 3, 2024 6:00 AM;Sep 3, 2024 7:00 AM;41,539.00;6,264.75;1,207.25;4,975.75;81.75;35,274.25
Sep 3, 2024 7:00 AM;Sep 3, 2024 8:00 AM;46,290.00;8,708.50;1,106.25;4,486.50;3,115.75;37,581.50
Sep 3, 2024 8:00 AM;Sep 3, 2024 9:00 AM;50,543.00;15,529.50;1,089.00;3,302.75;11,137.75;35,013.50
Sep 3, 2024 9:00 AM;Sep 3, 2024 10:00 AM;55,843.00;23,685.50;1,069.50;1,886.75;20,729.25;32,157.50
Sep 3, 2024 10:00 AM;Sep 3, 2024 11:00 AM;59,327.00;31,502.00;1,041.50;1,305.25;29,155.25;27,825.00
Sep 3, 2024 11:00 AM;Sep 3, 2024 12:00 PM;62,052.00;37,182.50;1,027.75;1,421.50;34,733.25;24,869.50
Sep 3, 2024 12:00 PM;Sep 3, 2024 1:00 PM;63,408.00;39,938.50;1,052.75;1,686.50;37,199.25;23,469.50
Sep 3, 2024 1:00 PM;Sep 3, 2024 2:00 PM;62,510.00;40,284.25;1,116.50;1,972.50;37,195.25;22,225.75
Sep 3, 2024 2:00 PM;Sep 3, 2024 3:00 PM;60,006.00;38,186.25;1,149.75;2,209.00;34,827.50;21,819.75
Sep 3, 2024 3:00 PM;Sep 3, 2024 4:00 PM;56,277.00;33,803.50;1,187.50;2,231.00;30,385.00;22,473.50
Sep 3, 2024 4:00 PM;Sep 3, 2024 5:00 PM;52,551.00;27,163.00;1,246.75;2,100.00;23,816.25;25,388.00
Sep 3, 2024 5:00 PM;Sep 3, 2024 6:00 PM;49,177.00;18,225.75;1,316.75;1,863.75;15,045.25;30,951.25
Sep 3, 2024 6:00 PM;Sep 3, 2024 7:00 PM;46,139.00;9,235.75;1,393.00;1,614.50;6,228.25;36,903.25
Sep 3, 2024 7:00 PM;Sep 3, 2024 8:00 PM;43,912.00;4,134.00;1,444.50;1,637.50;1,052.00;39,778.00
Sep 3, 2024 8:00 PM;Sep 3, 2024 9:00 PM;43,238.00;3,309.00;1,492.00;1,808.50;8.50;39,929.00
Sep 3, 2024 9:00 PM;Sep 3, 2024 10:00 PM;40,598.00;3,363.75;1,530.50;1,833.25;0.00;37,234.25
Sep 3, 2024 10:00 PM;Sep 3, 2024 11:00 PM;39,096.00;3,537.50;1,565.25;1,972.25;0.00;35,558.50
Sep 3, 2024 11:00 PM;Sep 4, 2024 12:00 AM;36,913.00;3,497.00;1,556.50;1,940.50;0.00;33,416.00
Sep 4, 2024 12:00 AM;Sep 4, 2024 1:00 AM;35,382.00;3,203.00;1,350.00;1,853.00;0.00;32,179.00
Sep 4, 2024 1:00 AM;Sep 4, 2024 2:00 AM;34,167.00;3,095.25;1,249.00;1,846.25;0.00;31,071.75
Sep 4, 2024 2:00 AM;Sep 4, 2024 3:00 AM;33,230.00;3,168.50;1,180.25;1,988.25;0.00;30,061.50
Sep 4, 2024 3:00 AM;Sep 4, 2024 4:00 AM;33,041.00;3,204.75;1,122.25;2,082.50;0.00;29,836.25
Sep 4, 2024 4:00 AM;Sep 4, 2024 5:00 AM;33,416.00;3,139.75;1,039.00;2,100.75;0.00;30,276.25
Sep 4, 2024 5:00 AM;Sep 4, 2024 6:00 AM;35,273.00;3,046.00;942.75;2,103.25;0.00;32,227.00
Sep 4, 2024 6:00 AM;Sep 4, 2024 7:00 AM;39,402.00;3,137.50;853.50;2,215.25;68.75;36,264.50
Sep 4, 2024 7:00 AM;Sep 4, 2024 8:00 AM;45,201.00;5,577.50;783.00;2,257.75;2,536.75;39,623.50
Sep 4, 2024 8:00 AM;Sep 4, 2024 9:00 AM;48,689.00;11,273.25;747.25;1,847.75;8,678.25;37,415.75
Sep 4, 2024 9:00 AM;Sep 4, 2024 10:00 AM;51,424.00;17,542.75;752.75;1,246.25;15,543.75;33,881.25
Sep 4, 2024 10:00 AM;Sep 4, 2024 11:00 AM;54,219.00;23,146.50;768.25;1,038.75;21,339.50;31,072.50
Sep 4, 2024 11:00 AM;Sep 4, 2024 12:00 PM;56,467.00;27,394.00;801.00;1,380.50;25,212.50;29,073.00
Sep 4, 2024 12:00 PM;Sep 4, 2024 1:00 PM;57,320.00;29,704.25;881.50;1,844.25;26,978.50;27,615.75
Sep 4, 2024 1:00 PM;Sep 4, 2024 2:00 PM;57,260.00;30,489.50;1,009.75;2,407.50;27,072.25;26,770.50
Sep 4, 2024 2:00 PM;Sep 4, 2024 3:00 PM;55,206.00;29,631.25;1,163.75;2,944.50;25,523.00;25,574.75
Sep 4, 2024 3:00 PM;Sep 4, 2024 4:00 PM;52,999.00;26,881.25;1,333.75;3,581.00;21,966.50;26,117.75
Sep 4, 2024 4:00 PM;Sep 4, 2024 5:00 PM;50,639.00;22,964.25;1,489.75;4,444.25;17,030.25;27,674.75
Sep 4, 2024 5:00 PM;Sep 4, 2024 6:00 PM;48,352.00;17,744.50;1,646.75;5,344.00;10,753.75;30,607.50
Sep 4, 2024 6:00 PM;Sep 4, 2024 7:00 PM;48,954.00;12,568.75;1,804.50;6,325.50;4,438.75;36,385.25
Sep 4, 2024 7:00 PM;Sep 4, 2024 8:00 PM;49,298.00;10,524.75;1,957.50;7,880.50;686.75;38,773.25
Sep 4, 2024 8:00 PM;Sep 4, 2024 9:00 PM;48,781.00;11,535.75;2,121.00;9,407.00;7.75;37,245.25
Sep 4, 2024 9:00 PM;Sep 4, 2024 10:00 PM;46,512.00;12,107.50;2,285.75;9,821.75;0.00;34,404.50
Sep 4, 2024 10:00 PM;Sep 4, 2024 11:00 PM;44,094.00;12,323.00;2,505.25;9,817.75;0.00;31,771.00
Sep 4, 2024 11:00 PM;Sep 5, 2024 12:00 AM;41,717.00;12,324.00;2,683.00;9,641.00;0.00;29,393.00
Sep 5, 2024 12:00 AM;Sep 5, 2024 1:00 AM;36,607.00;11,889.00;2,234.00;9,655.00;0.00;24,718.00
Sep 5, 2024 1:00 AM;Sep 5, 2024 2:00 AM;35,880.00;12,340.00;2,198.25;10,141.75;0.00;23,540.00
Sep 5, 2024 2:00 AM;Sep 5, 2024 3:00 AM;35,347.00;13,221.25;2,194.25;11,027.00;0.00;22,125.75
Sep 5, 2024 3:00 AM;Sep 5, 2024 4:00 AM;35,627.00;14,264.50;2,292.25;11,972.25;0.00;21,362.50
Sep 5, 2024 4:00 AM;Sep 5, 2024 5:00 AM;37,224.00;15,654.00;2,459.75;13,194.25;0.00;21,570.00
Sep 5, 2024 5:00 AM;Sep 5, 2024 6:00 AM;39,674.00;17,362.75;2,703.50;14,659.25;0.00;22,311.25
Sep 5, 2024 6:00 AM;Sep 5, 2024 7:00 AM;44,692.00;19,596.75;3,107.00;16,426.00;63.75;25,095.25
Sep 5, 2024 7:00 AM;Sep 5, 2024 8:00 AM;50,302.00;23,930.75;3,581.75;17,329.00;3,020.00;26,371.25
Sep 5, 2024 8:00 AM;Sep 5, 2024 9:00 AM;56,179.00;31,242.25;4,088.25;16,210.50;10,943.50;24,936.75
Sep 5, 2024 9:00 AM;Sep 5, 2024 10:00 AM;61,789.00;39,426.00;4,458.75;14,432.00;20,535.25;22,363.00
Sep 5, 2024 10:00 AM;Sep 5, 2024 11:00 AM;65,302.00;48,763.75;4,586.00;14,843.50;29,334.25;16,538.25
Sep 5, 2024 11:00 AM;Sep 5, 2024 12:00 PM;73,691.00;58,141.25;4,618.25;17,699.75;35,823.25;15,549.75
Sep 5, 2024 12:00 PM;Sep 5, 2024 1:00 PM;76,250.00;64,433.50;4,534.00;20,404.25;39,495.25;11,816.50
Sep 5, 2024 1:00 PM;Sep 5, 2024 2:00 PM;77,353.00;67,483.25;4,484.50;22,704.75;40,294.00;9,869.75
Sep 5, 2024 2:00 PM;Sep 5, 2024 3:00 PM;75,578.00;67,270.50;4,430.75;24,965.75;37,874.00;8,307.50
Sep 5, 2024 3:00 PM;Sep 5, 2024 4:00 PM;74,473.00;64,923.00;4,422.00;27,480.00;33,021.00;9,550.00
Sep 5, 2024 4:00 PM;Sep 5, 2024 5:00 PM;72,302.00;59,662.00;4,479.25;29,364.25;25,818.50;12,640.00
Sep 5, 2024 5:00 PM;Sep 5, 2024 6:00 PM;66,986.00;50,394.00;4,660.50;29,788.50;15,945.00;16,592.00
Sep 5, 2024 6:00 PM;Sep 5, 2024 7:00 PM;63,291.00;40,429.00;4,777.25;29,472.50;6,179.25;22,862.00
Sep 5, 2024 7:00 PM;Sep 5, 2024 8:00 PM;61,388.00;35,809.50;4,809.25;30,076.75;923.50;25,578.50
Sep 5, 2024 8:00 PM;Sep 5, 2024 9:00 PM;60,591.00;36,202.50;4,818.00;31,379.75;4.75;24,388.50
Sep 5, 2024 9:00 PM;Sep 5, 2024 10:00 PM;58,410.00;36,556.25;4,813.75;31,742.50;0.00;21,853.75
Sep 5, 2024 10:00 PM;Sep 5, 2024 11:00 PM;55,783.00;35,148.50;4,813.25;30,335.25;0.00;20,634.50
Sep 5, 2024 11:00 PM;Sep 6, 2024 12:00 AM;53,405.00;33,533.00;4,845.00;28,688.00;0.00;19,872.00
Sep 6, 2024 12:00 AM;Sep 6, 2024 1:00 AM;49,933.00;31,694.50;4,798.50;26,896.00;0.00;18,238.50
Sep 6, 2024 1:00 AM;Sep 6, 2024 2:00 AM;48,580.00;30,320.00;4,869.50;25,450.50;0.00;18,260.00
Sep 6, 2024 2:00 AM;Sep 6, 2024 3:00 AM;47,050.00;28,971.25;4,928.00;24,043.25;0.00;18,078.75
Sep 6, 2024 3:00 AM;Sep 6, 2024 4:00 AM;46,068.00;27,839.25;4,988.00;22,851.25;0.00;18,228.75
Sep 6, 2024 4:00 AM;Sep 6, 2024 5:00 AM;45,463.00;26,956.75;5,023.75;21,933.00;0.00;18,506.25
Sep 6, 2024 5:00 AM;Sep 6, 2024 6:00 AM;46,371.00;26,260.75;5,042.00;21,218.75;0.00;20,110.25
Sep 6, 2024 6:00 AM;Sep 6, 2024 7:00 AM;50,098.00;25,976.50;5,062.25;20,868.50;45.75;24,121.50
Sep 6, 2024 7:00 AM;Sep 6, 2024 8:00 AM;54,567.00;26,955.75;5,113.25;19,510.25;2,332.25;27,611.25
Sep 6, 2024 8:00 AM;Sep 6, 2024 9:00 AM;57,011.00;30,258.75;5,137.50;16,520.75;8,600.50;26,752.25
Sep 6, 2024 9:00 AM;Sep 6, 2024 10:00 AM;59,477.00;35,044.25;5,127.50;13,560.50;16,356.25;24,432.75
Sep 6, 2024 10:00 AM;Sep 6, 2024 11:00 AM;61,477.00;41,139.00;4,978.75;12,507.50;23,652.75;20,338.00
Sep 6, 2024 11:00 AM;Sep 6, 2024 12:00 PM;65,961.00;47,287.50;4,797.00;13,319.75;29,170.75;18,673.50
Sep 6, 2024 12:00 PM;Sep 6, 2024 1:00 PM;69,998.00;51,470.50;4,608.75;14,503.25;32,358.50;18,527.50
Sep 6, 2024 1:00 PM;Sep 6, 2024 2:00 PM;71,216.00;52,831.75;4,585.75;14,915.75;33,330.25;18,384.25
Sep 6, 2024 2:00 PM;Sep 6, 2024 3:00 PM;69,784.00;51,278.50;4,624.75;14,724.50;31,929.25;18,505.50
Sep 6, 2024 3:00 PM;Sep 6, 2024 4:00 PM;65,780.00;46,881.00;4,794.25;14,028.50;28,058.25;18,899.00
Sep 6, 2024 4:00 PM;Sep 6, 2024 5:00 PM;60,802.00;40,236.00;5,094.75;13,077.50;22,063.75;20,566.00
Sep 6, 2024 5:00 PM;Sep 6, 2024 6:00 PM;55,177.00;31,257.75;5,384.75;12,012.00;13,861.00;23,919.25
Sep 6, 2024 6:00 PM;Sep 6, 2024 7:00 PM;51,449.00;22,427.50;5,543.25;11,415.75;5,468.50;29,021.50
Sep 6, 2024 7:00 PM;Sep 6, 2024 8:00 PM;51,617.00;18,505.75;5,560.50;12,179.50;765.75;33,111.25
Sep 6, 2024 8:00 PM;Sep 6, 2024 9:00 PM;50,997.00;18,564.25;5,510.00;13,052.75;1.50;32,432.75
Sep 6, 2024 9:00 PM;Sep 6, 2024 10:00 PM;47,819.00;18,281.25;5,463.00;12,818.25;0.00;29,537.75
Sep 6, 2024 10:00 PM;Sep 6, 2024 11:00 PM;44,493.00;17,147.25;5,450.50;11,696.75;0.00;27,345.75
Sep 6, 2024 11:00 PM;Sep 7, 2024 12:00 AM;40,236.00;15,596.50;5,329.25;10,267.25;0.00;24,639.50
Sep 7, 2024 12:00 AM;Sep 7, 2024 1:00 AM;36,287.00;13,680.75;4,697.75;8,983.00;0.00;22,606.25
Sep 7, 2024 1:00 AM;Sep 7, 2024 2:00 AM;33,702.00;12,065.00;4,320.25;7,744.75;0.00;21,637.00
Sep 7, 2024 2:00 AM;Sep 7, 2024 3:00 AM;31,944.00;10,783.50;4,007.25;6,776.25;0.00;21,160.50
Sep 7, 2024 3:00 AM;Sep 7, 2024 4:00 AM;31,091.00;9,634.00;3,817.75;5,816.25;0.00;21,457.00
Sep 7, 2024 4:00 AM;Sep 7, 2024 5:00 AM;30,206.00;8,702.25;3,664.75;5,037.50;0.00;21,503.75
Sep 7, 2024 5:00 AM;Sep 7, 2024 6:00 AM;30,056.00;8,060.50;3,455.00;4,605.50;0.00;21,995.50
Sep 7, 2024 6:00 AM;Sep 7, 2024 7:00 AM;30,988.00;7,679.00;3,184.75;4,445.25;49.00;23,309.00
Sep 7, 2024 7:00 AM;Sep 7, 2024 8:00 AM;33,643.00;10,152.00;2,888.25;4,240.00;3,023.75;23,491.00
Sep 7, 2024 8:00 AM;Sep 7, 2024 9:00 AM;37,894.00;17,397.25;2,529.50;3,380.50;11,487.25;20,496.75
Sep 7, 2024 9:00 AM;Sep 7, 2024 10:00 AM;44,361.00;26,091.00;2,128.75;1,857.00;22,105.25;18,270.00
Sep 7, 2024 10:00 AM;Sep 7, 2024 11:00 AM;50,535.00;34,491.00;1,739.50;1,052.75;31,698.75;16,044.00
Sep 7, 2024 11:00 AM;Sep 7, 2024 12:00 PM;57,705.00;41,104.00;1,384.00;1,286.50;38,433.50;16,601.00
Sep 7, 2024 12:00 PM;Sep 7, 2024 1:00 PM;61,043.00;44,559.00;1,118.75;1,742.25;41,698.00;16,484.00
Sep 7, 2024 1:00 PM;Sep 7, 2024 2:00 PM;61,287.00;45,215.50;967.00;2,168.75;42,079.75;16,071.50
Sep 7, 2024 2:00 PM;Sep 7, 2024 3:00 PM;58,160.00;43,334.50;915.50;2,543.50;39,875.50;14,825.50
Sep 7, 2024 3:00 PM;Sep 7, 2024 4:00 PM;52,506.00;38,616.25;929.75;2,755.25;34,931.25;13,889.75
Sep 7, 2024 4:00 PM;Sep 7, 2024 5:00 PM;45,488.00;31,273.75;1,014.50;2,974.75;27,284.50;14,214.25
Sep 7, 2024 5:00 PM;Sep 7, 2024 6:00 PM;41,521.00;21,251.25;1,115.50;3,286.25;16,849.50;20,269.75
Sep 7, 2024 6:00 PM;Sep 7, 2024 7:00 PM;37,857.00;11,330.75;1,222.75;3,728.50;6,379.50;26,526.25
Sep 7, 2024 7:00 PM;Sep 7, 2024 8:00 PM;37,398.00;7,189.50;1,402.50;4,942.50;844.50;30,208.50
Sep 7, 2024 8:00 PM;Sep 7, 2024 9:00 PM;38,236.00;8,592.25;1,583.50;7,004.75;4.00;29,643.75
Sep 7, 2024 9:00 PM;Sep 7, 2024 10:00 PM;37,323.00;10,559.25;1,736.75;8,822.50;0.00;26,763.75
Sep 7, 2024 10:00 PM;Sep 7, 2024 11:00 PM;36,778.00;12,158.50;1,830.25;10,328.25;0.00;24,619.50
Sep 7, 2024 11:00 PM;Sep 8, 2024 12:00 AM;35,012.00;13,066.25;1,879.75;11,186.50;0.00;21,945.75
Sep 8, 2024 12:00 AM;Sep 8, 2024 1:00 AM;32,771.00;12,222.75;1,334.50;10,888.25;0.00;20,548.25
Sep 8, 2024 1:00 AM;Sep 8, 2024 2:00 AM;31,247.00;11,983.50;1,327.50;10,656.00;0.00;19,263.50
Sep 8, 2024 2:00 AM;Sep 8, 2024 3:00 AM;29,948.00;11,660.50;1,356.25;10,304.25;0.00;18,287.50
Sep 8, 2024 3:00 AM;Sep 8, 2024 4:00 AM;29,452.00;11,117.50;1,414.00;9,703.50;0.00;18,334.50
Sep 8, 2024 4:00 AM;Sep 8, 2024 5:00 AM;28,915.00;10,716.00;1,476.00;9,240.00;0.00;18,199.00
Sep 8, 2024 5:00 AM;Sep 8, 2024 6:00 AM;28,801.00;10,470.50;1,557.00;8,913.50;0.00;18,330.50
Sep 8, 2024 6:00 AM;Sep 8, 2024 7:00 AM;29,297.00;10,284.75;1,640.75;8,601.50;42.50;19,012.25
